"from","to","weight"
"PEI, X","VOIGT, K","0.125"
"RUSSELL, D","VOIGT, K","0.125"
"WOJTENEK, W","VOIGT, K","0.125"
"WILKENS, L","VOIGT, K","0.125"
"MOSS, F","VOIGT, K","0.125"
"BRAUN, H","VOIGT, K","0.125"
"HUBER, M","VOIGT, K","0.125"
"NEMETH, G","VATTAY, G","1"
"NETOFF, T","CLEWLEY, R","0.25"
"NETOFF, T","ARNO, S","0.25"
"CLEWLEY, R","ARNO, S","0.25"
"NETOFF, T","KECK, T","0.25"
"CLEWLEY, R","KECK, T","0.25"
"ARNO, S","KECK, T","0.25"
"NETOFF, T","WHITE, J","0.25"
"CLEWLEY, R","WHITE, J","0.25"
"ARNO, S","WHITE, J","0.25"
"KECK, T","WHITE, J","0.25"
"NEWMAN, M","FORREST, S","0.5"
"NEWMAN, M","BALTHROP, J","0.5"
"FORREST, S","BALTHROP, J","0.5"
"NEWMAN, M","LEICHT, E","0.5"
"HOLME, P","LEICHT, E","0.5"
"SCHUSTER, H","NIEBUR, E","0.333333"
"KOCH, C","NIEBUR, E","0.333333"
"NIEBUR, E","KAMMEN, D","0.333333"
"SCHUSTER, H","KAMMEN, D","0.333333"
"KOCH, C","KAMMEN, D","0.333333"
"NOH, J","RIEGER, H","1"
"NOWAK, M","SIGMUND, K","1"
"OH, E","RHO, K","0.333333"
"HONG, H","RHO, K","0.333333"
"KAHNG, B","RHO, K","0.833333"
"JEONG, H","RHO, K","0.5"
"OHIRA, T","SAWATARI, R","1"
"OKANE, D","TREVES, A","1"
"KASKI, K","ONNELA, J","0.583333"
"KERTESZ, J","ONNELA, J","0.583333"
"ONNELA, J","CHAKRABORTI, A","0.25"
"KASKI, K","CHAKRABORTI, A","0.25"
"KERTESZ, J","CHAKRABORTI, A","0.25"
"ONNELA, J","KANTO, A","0.25"
"CHAKRABORTI, A","KANTO, A","0.25"
"KASKI, K","KANTO, A","0.25"
"KERTESZ, J","KANTO, A","0.25"
"ONNELA, J","JARISARAMAKI, J","0.333333"
"KERTESZ, J","JARISARAMAKI, J","0.333333"
"KASKI, K","JARISARAMAKI, J","0.333333"
"ONODY, R","DECASTRO, P","1"
"OOSAWA, C","SAVAGEAU, M","1"
"OSIPOV, G","ROSENBLUM, M","0.333333"
"PIKOVSKY, A","ROSENBLUM, M","1.47619"
"KURTHS, J","ROSENBLUM, M","2.14286"
"SCHNITZLER, A","ROSENBLUM, M","0.142857"
"OTSUKA, K","KAWAI, R","0.25"
"OTSUKA, K","HWONG, S","0.25"
"KAWAI, R","HWONG, S","0.25"
"OTSUKA, K","KO, J","0.25"
"KAWAI, R","KO, J","0.25"
"HWONG, S","KO, J","0.25"
"OTSUKA, K","CHERN, J","0.25"
"KAWAI, R","CHERN, J","0.25"
"HWONG, S","CHERN, J","0.25"
"KO, J","CHERN, J","0.25"
"OVERBEEK, R","LARSEN, N","0.125"
"OVERBEEK, R","PUSCH, G","0.125"
"LARSEN, N","PUSCH, G","0.125"
"OVERBEEK, R","DSOUZA, M","0.125"
"LARSEN, N","DSOUZA, M","0.125"
"PUSCH, G","DSOUZA, M","0.125"
"OVERBEEK, R","SELKOVJR, E","0.125"
"LARSEN, N","SELKOVJR, E","0.125"
"PUSCH, G","SELKOVJR, E","0.125"
"DSOUZA, M","SELKOVJR, E","0.125"
"OVERBEEK, R","KYRPIDES, N","0.125"
"LARSEN, N","KYRPIDES, N","0.125"
"PUSCH, G","KYRPIDES, N","0.125"
"DSOUZA, M","KYRPIDES, N","0.125"
"SELKOVJR, E","KYRPIDES, N","0.125"
"OVERBEEK, R","FONSTEIN, M","0.125"
"LARSEN, N","FONSTEIN, M","0.125"
"PUSCH, G","FONSTEIN, M","0.125"
"DSOUZA, M","FONSTEIN, M","0.125"
"SELKOVJR, E","FONSTEIN, M","0.125"
"KYRPIDES, N","FONSTEIN, M","0.125"
"OVERBEEK, R","MALTSEV, N","0.125"
"LARSEN, N","MALTSEV, N","0.125"
"PUSCH, G","MALTSEV, N","0.125"
"DSOUZA, M","MALTSEV, N","0.125"
"SELKOVJR, E","MALTSEV, N","0.125"
"KYRPIDES, N","MALTSEV, N","0.125"
"FONSTEIN, M","MALTSEV, N","0.125"
"OVERBEEK, R","SELKOV, E","0.125"
"LARSEN, N","SELKOV, E","0.125"
"PUSCH, G","SELKOV, E","0.125"
"DSOUZA, M","SELKOV, E","0.125"
"SELKOVJR, E","SELKOV, E","0.125"
"KYRPIDES, N","SELKOV, E","0.125"
"FONSTEIN, M","SELKOV, E","0.125"
"MALTSEV, N","SELKOV, E","0.125"
"PACZUSKI, M","BASSLER, K","0.5"
"TOROCZKAI, Z","BASSLER, K","1.25"
"PACZUSKI, M","CORRAL, A","0.5"
"BASSLER, K","CORRAL, A","0.5"
"PADGETT, J","ANSELL, C","1"
"PAGE, L","MOTWANI, R","0.333333"
"BRIN, S","MOTWANI, R","0.333333"
"PAGE, L","WINOGRAD, T","0.333333"
"BRIN, S","WINOGRAD, T","0.333333"
"MOTWANI, R","WINOGRAD, T","0.333333"
"PANDEY, A","MANN, M","1"
"AMRITKAR, R","PANDIT, S","1"
"NEWMAN, M","PARK, J","1"
"KOTTER, R","PASSINGHAM, R","0.5"
"PASSINGHAM, R","STHEPAN, K","0.5"
"KOTTER, R","STHEPAN, K","0.5"
"PASTORSATORRAS, R","RUBI, M","0.5"
"DIAZGUILERA, A","RUBI, M","0.5"
"PASTORSATORRAS, R","SMITH, E","0.833333"
"SOLE, R","SMITH, E","0.833333"
"FLAKE, G","PENNOCK, D","0.25"
"LAWRENCE, S","PENNOCK, D","0.25"
"GILES, C","PENNOCK, D","0.25"
"PENNOCK, D","GLOVER, E","0.25"
"FLAKE, G","GLOVER, E","0.25"
"LAWRENCE, S","GLOVER, E","0.25"
"GILES, C","GLOVER, E","0.25"
"DELOSRIOS, P","PETERMANNN, T","1"
"PINTO, S","LOPES, S","0.5"
"PINTO, S","VIANA, R","0.5"
"LOPES, S","VIANA, R","0.5"
"LATORA, V","PLUCHINO, A","0.5"
"RAPISARDA, A","PLUCHINO, A","0.5"
"OLTVAI, Z","PODANI, J","0.2"
"JEONG, H","PODANI, J","0.2"
"TOMBOR, B","PODANI, J","0.2"
"BARABASI, A","PODANI, J","0.2"
"PODANI, J","SZATHMARY, E","0.2"
"OLTVAI, Z","SZATHMARY, E","0.2"
"JEONG, H","SZATHMARY, E","0.2"
"TOMBOR, B","SZATHMARY, E","0.2"
"BARABASI, A","SZATHMARY, E","0.2"
"POOL, I","KOCHEN, M","1"
"NEWMAN, M","PORTER, M","0.333333"
"PORTER, M","MUCHA, P","0.333333"
"NEWMAN, M","MUCHA, P","0.333333"
"PORTER, M","WARMBRAND, C","0.333333"
"MUCHA, P","WARMBRAND, C","0.333333"
"NEWMAN, M","WARMBRAND, C","0.333333"
"POTHEN, A","SIMON, H","0.5"
"POTHEN, A","LIOU, K","0.5"
"SIMON, H","LIOU, K","0.5"
"POTTERAT, J","ROTHENBERG, R","0.785714"
"MUTH, S","ROTHENBERG, R","1.11905"
"WHITE, H","ROTHENBERG, R","0.142857"
"WOODHOUSE, D","ROTHENBERG, R","0.142857"
"MUTH, J","ROTHENBERG, R","0.142857"
"POTTERAT, J","ZIMMERMANROGER, H","0.142857"
"MUTH, S","ZIMMERMANROGER, H","0.142857"
"ROTHENBERG, R","ZIMMERMANROGER, H","0.142857"
"WHITE, H","ZIMMERMANROGER, H","0.142857"
"POTTERAT, J","GREEN, D","0.142857"
"MUTH, S","GREEN, D","0.142857"
"ROTHENBERG, R","GREEN, D","0.142857"
"ZIMMERMANROGER, H","GREEN, D","0.142857"
"WHITE, H","GREEN, D","0.142857"
"POTTERAT, J","TAYLOR, J","0.142857"
"MUTH, S","TAYLOR, J","0.142857"
"ROTHENBERG, R","TAYLOR, J","0.142857"
"ZIMMERMANROGER, H","TAYLOR, J","0.142857"
"GREEN, D","TAYLOR, J","0.142857"
"WHITE, H","TAYLOR, J","0.142857"
"POTTERAT, J","BONNEY, M","0.142857"
"MUTH, S","BONNEY, M","0.142857"
"ROTHENBERG, R","BONNEY, M","0.142857"
"ZIMMERMANROGER, H","BONNEY, M","0.142857"
"GREEN, D","BONNEY, M","0.142857"
"TAYLOR, J","BONNEY, M","0.142857"
"WHITE, H","BONNEY, M","0.142857"
"POTTERAT, J","PHILLIPSPLUMMER, L","0.142857"
"MUTH, S","PHILLIPSPLUMMER, L","0.142857"
"ROTHENBERG, R","PHILLIPSPLUMMER, L","0.142857"
"WOODHOUSE, D","PHILLIPSPLUMMER, L","0.142857"
"MUTH, J","PHILLIPSPLUMMER, L","0.142857"
"POTTERAT, J","MALDONADOLONG, T","0.142857"
"PHILLIPSPLUMMER, L","MALDONADOLONG, T","0.142857"
"MUTH, S","MALDONADOLONG, T","0.142857"
"ROTHENBERG, R","MALDONADOLONG, T","0.142857"
"WOODHOUSE, D","MALDONADOLONG, T","0.142857"
"MUTH, J","MALDONADOLONG, T","0.142857"
"POTTERAT, J","ZIMMERMAN, H","0.142857"
"PHILLIPSPLUMMER, L","ZIMMERMAN, H","0.142857"
"MUTH, S","ZIMMERMAN, H","0.142857"
"ROTHENBERG, R","ZIMMERMAN, H","0.142857"
"WOODHOUSE, D","ZIMMERMAN, H","0.142857"
"MALDONADOLONG, T","ZIMMERMAN, H","0.142857"
"MUTH, J","ZIMMERMAN, H","0.142857"
"POWELL, W","WHITE, D","0.333333"
"POWELL, W","KOPUT, K","0.333333"
"WHITE, D","KOPUT, K","0.333333"
"POWELL, W","OWENSMITH, J","0.333333"
"WHITE, D","OWENSMITH, J","0.333333"
"KOPUT, K","OWENSMITH, J","0.333333"
"CASTELLANO, C","RADICCHI, F","0.25"
"RADICCHI, F","CECCONI, F","0.25"
"CASTELLANO, C","CECCONI, F","0.25"
"RADICCHI, F","LORETO, V","0.25"
"CASTELLANO, C","LORETO, V","0.25"
"CECCONI, F","LORETO, V","0.25"
"RADICCHI, F","PARISI, D","0.25"
"CASTELLANO, C","PARISI, D","0.25"
"CECCONI, F","PARISI, D","0.25"
"LORETO, V","PARISI, D","0.25"
"RAGHAVACHARI, S","GLAZIER, J","1"
"DOROGOVTSEV, S","RAMASCO, J","0.5"
"PASTORSATORRAS, R","RAMASCO, J","0.5"
"RAMEZANPOUR, A","KARIMIPOUR, V","0.5"
"RAMEZANPOUR, A","MASHAGHI, A","0.5"
"KARIMIPOUR, V","MASHAGHI, A","0.5"
"RAPOPORT, A","CHAMMAH, A","1"
"RAPOPORT, A","HORVATH, W","1"
"RAVASZ, E","SOMERA, A","0.25"
"OLTVAI, Z","SOMERA, A","0.25"
"BARABASI, A","SOMERA, A","0.25"
"RAVASZ, E","MONGRU, D","0.25"
"SOMERA, A","MONGRU, D","0.25"
"OLTVAI, Z","MONGRU, D","0.25"
"BARABASI, A","MONGRU, D","0.25"
"BORNHOLDT, S","REICHARDT, J","1"
"RESNICK, P","VARIAN, H","1"
"KOCH, C","RESS, G","0.5"
"RESS, G","KREIMAN, G","0.5"
"KOCH, C","KREIMAN, G","0.5"
"OTT, E","RESTREPO, J","0.5"
"RESTREPO, J","HUNT, B","0.5"
"OTT, E","HUNT, B","0.5"
"RIVES, A","GALITSKI, T","1"
"RODGERS, G","DARBYDOWMAN, K","1"
"ROETHLISBERGER, F","DICKSON, W","1"
"ROGERS, J","WILLE, L","1"
"ROY, R","ROGISTER, F","0.25"
"ROGISTER, F","THORNBURG, K","0.25"
"ROY, R","THORNBURG, K","0.25"
"ROGISTER, F","FABINY, L","0.25"
"THORNBURG, K","FABINY, L","0.25"
"ROY, R","FABINY, L","0.25"
"ROGISTER, F","MOLLER, M","0.25"
"THORNBURG, K","MOLLER, M","0.25"
"FABINY, L","MOLLER, M","0.25"
"ROY, R","MOLLER, M","0.25"
"ROMANO, S","EGUIA, M","1"
"OTT, E","ROSA, E","0.5"
"ROSA, E","HESS, M","0.5"
"OTT, E","HESS, M","0.5"
"ROSATO, V","BOLOGNA, S","0.5"
"ROSATO, V","TIRITICCO, F","1.5"
"BOLOGNA, S","TIRITICCO, F","0.5"
"TRUSINA, A","ROSVALL, M","0.833333"
"MINNHAGEN, P","ROSVALL, M","0.333333"
"SNEPPEN, K","ROSVALL, M","0.833333"
"ROTHENBERG, R","BALDWIN, J","0.333333"
"MUTH, S","BALDWIN, J","0.333333"
"ROTHENBERG, R","TROTTER, R","0.333333"
"BALDWIN, J","TROTTER, R","0.333333"
"MUTH, S","TROTTER, R","0.333333"
"ROUGEMONT, J","HINGAMP, P","1"
"ROXIN, A","RIECKE, H","0.5"
"ROXIN, A","SOLLA, S","0.5"
"RIECKE, H","SOLLA, S","0.5"
"COHEN, R","ROZENFELD, A","0.333333"
"BENAVRAHAM, D","ROZENFELD, A","0.333333"
"HAVLIN, S","ROZENFELD, A","0.333333"
"RULKOV, N","SUSHCHIK, M","0.333333"
"RULKOV, N","TSIMRING, L","0.333333"
"SUSHCHIK, M","TSIMRING, L","0.333333"
"RULKOV, N","ABARBANEL, H","0.333333"
"SUSHCHIK, M","ABARBANEL, H","0.333333"
"TSIMRING, L","ABARBANEL, H","0.333333"
"RZHETSKY, A","GOMEZ, S","1"
"CARRERAS, B","SACHTJEN, M","0.5"
"LYNCH, V","SACHTJEN, M","0.5"
"KURAMOTO, Y","SAKAGUCHI, H","0.5"
"SAKAGUCHI, H","SHINOMOTO, S","0.5"
"KURAMOTO, Y","SHINOMOTO, S","0.5"
"SOKOLOV, I","SANDER, L","0.75"
"SANDER, L","WARREN, C","0.75"
"SOKOLOV, I","WARREN, C","0.75"
"SANDER, L","SIMON, C","0.25"
"WARREN, C","SIMON, C","0.25"
"SOKOLOV, I","SIMON, C","0.25"
"SANDER, L","KOOPMAN, J","0.25"
"WARREN, C","KOOPMAN, J","0.25"
"SOKOLOV, I","KOOPMAN, J","0.25"
"SIMON, C","KOOPMAN, J","0.25"
"SCANNELL, J","BLACKMORE, C","0.7"
"YOUNG, M","BLACKMORE, C","0.7"
"ONEILL, M","BLACKMORE, C","0.2"
"HILGETAG, C","BLACKMORE, C","0.2"
"BURNS, G","BLACKMORE, C","0.2"
"SCANNELL, J","GRANT, S","0.333333"
"SCANNELL, J","PAYNE, B","0.333333"
"GRANT, S","PAYNE, B","0.333333"
"SCANNELL, J","BADDELEY, R","0.333333"
"GRANT, S","BADDELEY, R","0.333333"
"PAYNE, B","BADDELEY, R","0.333333"
"ROSENBLUM, M","SCHAFER, C","0.333333"
"KURTHS, J","SCHAFER, C","0.333333"
"SCHAFER, C","ABEL, H","0.333333"
"ROSENBLUM, M","ABEL, H","0.333333"
"KURTHS, J","ABEL, H","0.333333"
"SCHUSTER, S","PFEIFFER, T","0.25"
"SCHUSTER, S","MOLDENHAUER, F","0.25"
"PFEIFFER, T","MOLDENHAUER, F","0.25"
"SCHUSTER, S","KOCH, I","0.25"
"PFEIFFER, T","KOCH, I","0.25"
"MOLDENHAUER, F","KOCH, I","0.25"
"SCHUSTER, S","DANDEKAR, T","0.25"
"PFEIFFER, T","DANDEKAR, T","0.25"
"MOLDENHAUER, F","DANDEKAR, T","0.25"
"KOCH, I","DANDEKAR, T","0.25"
"SCHWARTZ, I","BILLINGS, L","0.5"
"SCHWARTZ, I","BOLLT, E","0.5"
"BILLINGS, L","BOLLT, E","0.5"
"COHEN, R","SCHWARTZ, N","0.25"
"BENAVRAHAM, D","SCHWARTZ, N","0.25"
"BARABASI, A","SCHWARTZ, N","0.25"
"HAVLIN, S","SCHWARTZ, N","0.25"
"SEARY, A","RICHARDS, W","1"
"SEN, P","BANERJEE, K","0.5"
"SEN, P","BISWAS, T","0.5"
"BANERJEE, K","BISWAS, T","0.5"
"SEN, P","CHAKRABARTI, B","1"
"SEN, P","DASGUPTA, S","0.2"
"MANNA, S","DASGUPTA, S","0.2"
"SEN, P","CHATTERJEE, A","0.2"
"DASGUPTA, S","CHATTERJEE, A","0.2"
"MANNA, S","CHATTERJEE, A","0.2"
"SEN, P","SREERAM, P","0.2"
"DASGUPTA, S","SREERAM, P","0.2"
"CHATTERJEE, A","SREERAM, P","0.2"
"MANNA, S","SREERAM, P","0.2"
"SEN, P","MUKHERJEE, G","0.2"
"DASGUPTA, S","MUKHERJEE, G","0.2"
"CHATTERJEE, A","MUKHERJEE, G","0.2"
"SREERAM, P","MUKHERJEE, G","0.2"
"MANNA, S","MUKHERJEE, G","0.2"
"SHARDANAND, U","MAES, P","1"
"SHEFI, O","GOLDING, I","0.25"
"SHEFI, O","SEGEV, R","0.25"
"GOLDING, I","SEGEV, R","0.25"
"SHEFI, O","BENJACOB, E","0.25"
"GOLDING, I","BENJACOB, E","0.25"
"SEGEV, R","BENJACOB, E","0.25"
"VICSEK, T","BENJACOB, E","0.25"
"SHEFI, O","AYALI, A","0.25"
"GOLDING, I","AYALI, A","0.25"
"SEGEV, R","AYALI, A","0.25"
"BENJACOB, E","AYALI, A","0.25"
"KIRKPATRICK, S","SHERRINGTON, D","1"
"SHUAI, J","DURAND, D","1"
"CECCHI, G","SIGMAN, M","1"
"SIMARD, D","NADEAU, L","0.5"
"SIMARD, D","KROGER, H","0.5"
"NADEAU, L","KROGER, H","0.5"
"SINGH, B","GUPTE, N","1"
"SMITH, D","TIMBERLAKE, M","1"
"SNEL, B","BORK, P","0.5"
"SNEL, B","HUYNEN, M","0.5"
"BORK, P","HUYNEN, M","0.5"
"SOARES, D","TSALLIS, C","0.333333"
"SOARES, D","MARIZ, A","0.333333"
"TSALLIS, C","MARIZ, A","0.333333"
"SOARES, D","DASILVA, L","0.333333"
"TSALLIS, C","DASILVA, L","0.333333"
"MARIZ, A","DASILVA, L","0.333333"
"KAUFFMAN, S","SOCOLAR, J","1"
"VAZQUEZ, A","SOFFER, S","1"
"SOLE, R","KEPLER, T","0.333333"
"PASTORSATORRAS, R","KEPLER, T","0.333333"
"SMITH, E","KEPLER, T","0.333333"
"SOLE, R","SALAZARCIUDAD, I","0.5"
"SOLE, R","GARCIAFERNANDEZ, J","0.5"
"SALAZARCIUDAD, I","GARCIAFERNANDEZ, J","0.5"
"RAPOPORT, A","SOLOMONOFF, R","1"
"SOMPOLINSKY, H","CRISANTI, A","1"
"HAVLIN, S","SONG, C","0.5"
"SONG, C","MAKSE, H","0.5"
"HAVLIN, S","MAKSE, H","0.5"
"CHKLOVSKII, D","SONG, S","0.25"
"SONG, S","SJOSTROM, P","0.25"
"CHKLOVSKII, D","SJOSTROM, P","0.25"
"SONG, S","REIGL, M","0.25"
"SJOSTROM, P","REIGL, M","0.25"
"CHKLOVSKII, D","REIGL, M","0.25"
"SONG, S","NELSON, S","0.25"
"SJOSTROM, P","NELSON, S","0.25"
"REIGL, M","NELSON, S","0.25"
"CHKLOVSKII, D","NELSON, S","0.25"
"SPIRIN, V","MIRNY, L","1"
"CHIALVO, D","SPORNS, O","0.333333"
"KAISER, M","SPORNS, O","0.333333"
"HILGETAG, C","SPORNS, O","0.333333"
"KOTTER, R","SPORNS, O","1"
"SPORNS, O","TONONI, G","1"
"RUSSELL, D","TONONI, G","0.333333"
"SPORNS, O","EDELMAN, G","1"
"TONONI, G","EDELMAN, G","2.33333"
"RUSSELL, D","EDELMAN, G","0.333333"
"SPORNS, O","ZWI, J","1"
"STAUFFER, D","AHARONY, A","1.33333"
"DAFONTOURACOSTA, L","AHARONY, A","0.333333"
"STAUFFER, D","ADLER, J","0.333333"
"AHARONY, A","ADLER, J","0.333333"
"DAFONTOURACOSTA, L","ADLER, J","0.333333"
"STAUFFER, D","MEYERORTMANNS, H","1"
"SCHUSTER, S","STELLING, J","0.25"
"STELLING, J","KLAMT, S","0.25"
"SCHUSTER, S","KLAMT, S","0.25"
"STELLING, J","BETTENBROCK, K","0.25"
"KLAMT, S","BETTENBROCK, K","0.25"
"SCHUSTER, S","BETTENBROCK, K","0.25"
"STELLING, J","GILLES, E","0.25"
"KLAMT, S","GILLES, E","0.25"
"BETTENBROCK, K","GILLES, E","0.25"
"SCHUSTER, S","GILLES, E","0.25"
"STEPHAN, K","KAMPER, L","0.2"
"BURNS, G","KAMPER, L","0.2"
"YOUNG, M","KAMPER, L","0.2"
"KOTTER, R","KAMPER, L","0.2"
"STEPHAN, K","BOZKURT, A","0.2"
"KAMPER, L","BOZKURT, A","0.2"
"BURNS, G","BOZKURT, A","0.2"
"YOUNG, M","BOZKURT, A","0.2"
"KOTTER, R","BOZKURT, A","0.2"
"STEPHENSON, K","ZELEN, M","1"
"STEYVERS, M","TENENBAUM, J","1"
"STILLER, J","NETTLE, D","0.5"
"STILLER, J","DUNBAR, R","0.5"
"NETTLE, D","DUNBAR, R","0.5"
"BOLLT, E","STILWELL, D","0.5"
"STILWELL, D","ROBERSON, D","0.5"
"BOLLT, E","ROBERSON, D","0.5"
"EGUILUZ, V","SUCHECKI, K","0.5"
"SANMIGUEL, M","SUCHECKI, K","0.5"
"KERTESZ, J","SZABO, G","0.5"
"SZABO, G","ALAVA, M","0.5"
"KERTESZ, J","ALAVA, M","0.5"
"SZNAJDWERON, K","SZNAJD, J","1"
"TADIC, B","THURNER, S","1.5"
"RODGERS, G","THURNER, S","0.5"
"TAKAYASU, M","TAKAYASU, H","0.5"
"TAKAYASU, M","SATO, T","0.5"
"TAKAYASU, H","SATO, T","0.5"
"ROSENBLUM, M","TASS, P","0.142857"
"KURTHS, J","TASS, P","0.142857"
"PIKOVSKY, A","TASS, P","0.142857"
"SCHNITZLER, A","TASS, P","0.142857"
"TASS, P","WEULE, M","0.142857"
"ROSENBLUM, M","WEULE, M","0.142857"
"KURTHS, J","WEULE, M","0.142857"
"PIKOVSKY, A","WEULE, M","0.142857"
"SCHNITZLER, A","WEULE, M","0.142857"
"TASS, P","VOLKMANN, J","0.142857"
"ROSENBLUM, M","VOLKMANN, J","0.142857"
"WEULE, M","VOLKMANN, J","0.142857"
"KURTHS, J","VOLKMANN, J","0.142857"
"PIKOVSKY, A","VOLKMANN, J","0.142857"
"SCHNITZLER, A","VOLKMANN, J","0.142857"
"TASS, P","FREUND, H","0.142857"
"ROSENBLUM, M","FREUND, H","0.142857"
"WEULE, M","FREUND, H","0.142857"
"KURTHS, J","FREUND, H","0.142857"
"PIKOVSKY, A","FREUND, H","0.142857"
"VOLKMANN, J","FREUND, H","0.142857"
"SCHNITZLER, A","FREUND, H","0.142857"
"WANG, D","TERMAN, D","1"
"TICOS, C","ROSAJR, E","0.25"
"TICOS, C","PARDO, W","0.25"
"ROSAJR, E","PARDO, W","0.25"
"TICOS, C","WALKENSTEIN, J","0.25"
"ROSAJR, E","WALKENSTEIN, J","0.25"
"PARDO, W","WALKENSTEIN, J","0.25"
"TICOS, C","MONTI, M","0.25"
"ROSAJR, E","MONTI, M","0.25"
"PARDO, W","MONTI, M","0.25"
"WALKENSTEIN, J","MONTI, M","0.25"
"LATORA, V","TIERI, P","0.166667"
"MARCHIORI, M","TIERI, P","0.166667"
"TIERI, P","VALENSIN, S","0.166667"
"LATORA, V","VALENSIN, S","0.166667"
"MARCHIORI, M","VALENSIN, S","0.166667"
"TIERI, P","CASTELLANI, G","0.166667"
"VALENSIN, S","CASTELLANI, G","0.166667"
"LATORA, V","CASTELLANI, G","0.166667"
"MARCHIORI, M","CASTELLANI, G","0.166667"
"TIERI, P","REMONDINI, D","0.166667"
"VALENSIN, S","REMONDINI, D","0.166667"
"LATORA, V","REMONDINI, D","0.166667"
"CASTELLANI, G","REMONDINI, D","0.166667"
"MARCHIORI, M","REMONDINI, D","0.166667"
"TIERI, P","FRANCESCHI, C","0.166667"
"VALENSIN, S","FRANCESCHI, C","0.166667"
"LATORA, V","FRANCESCHI, C","0.166667"
"CASTELLANI, G","FRANCESCHI, C","0.166667"
"MARCHIORI, M","FRANCESCHI, C","0.166667"
"REMONDINI, D","FRANCESCHI, C","0.166667"
"GEISEL, T","TIMME, M","0.5"
"TIMME, M","WOLF, F","0.5"
"GEISEL, T","WOLF, F","0.5"
"TONONI, G","MCINTOSH, A","0.333333"
"RUSSELL, D","MCINTOSH, A","0.333333"
"EDELMAN, G","MCINTOSH, A","0.333333"
"MEWES, H","TORNOW, S","1"
"TOROCZKAI, Z","KOZMA, B","0.25"
"BASSLER, K","KOZMA, B","0.25"
"TOROCZKAI, Z","HENGARTNER, N","0.25"
"KOZMA, B","HENGARTNER, N","0.25"
"BASSLER, K","HENGARTNER, N","0.25"
"TOROCZKAI, Z","KORNISS, G","0.25"
"KOZMA, B","KORNISS, G","0.25"
"BASSLER, K","KORNISS, G","0.25"
"HENGARTNER, N","KORNISS, G","0.25"
"MUNOZ, M","TORRES, J","0.333333"
"MARRO, J","TORRES, J","0.333333"
"TORRES, J","GARRIDO, P","0.333333"
"MUNOZ, M","GARRIDO, P","0.333333"
"MARRO, J","GARRIDO, P","0.333333"
"MILGRAM, S","TRAVERS, J","1"
"TSALLIS, C","DEALBUQUERQUE, M","1"
"TSODYKS, M","KENET, T","0.333333"
"TSODYKS, M","GRINVALD, A","0.333333"
"KENET, T","GRINVALD, A","0.333333"
"TSODYKS, M","ARIELI, A","0.333333"
"KENET, T","ARIELI, A","0.333333"
"GRINVALD, A","ARIELI, A","0.333333"
"HUBERMAN, B","TYLER, J","0.5"
"TYLER, J","WILKINSON, D","0.5"
"HUBERMAN, B","WILKINSON, D","1.5"
"TYSON, J","CSIKASZNAGE, A","0.5"
"TYSON, J","NOVAK, B","0.5"
"CSIKASZNAGE, A","NOVAK, B","0.5"
"GIOT, L","UETZ, P","0.0526316"
"UETZ, P","CAGNEY, G","0.385965"
"GIOT, L","CAGNEY, G","0.0526316"
"UETZ, P","MANSFIELD, T","0.385965"
"GIOT, L","MANSFIELD, T","0.0526316"
"CAGNEY, G","MANSFIELD, T","0.385965"
"UETZ, P","JUDSON, R","0.0526316"
"GIOT, L","JUDSON, R","0.0526316"
"CAGNEY, G","JUDSON, R","0.0526316"
"MANSFIELD, T","JUDSON, R","0.0526316"
"UETZ, P","KNIGHT, J","0.0526316"
"GIOT, L","KNIGHT, J","0.0526316"
"CAGNEY, G","KNIGHT, J","0.0526316"
"MANSFIELD, T","KNIGHT, J","0.0526316"
"JUDSON, R","KNIGHT, J","0.0526316"
"UETZ, P","LOCKSHON, D","0.0526316"
"GIOT, L","LOCKSHON, D","0.0526316"
"CAGNEY, G","LOCKSHON, D","0.0526316"
"MANSFIELD, T","LOCKSHON, D","0.0526316"
"JUDSON, R","LOCKSHON, D","0.0526316"
"KNIGHT, J","LOCKSHON, D","0.0526316"
"UETZ, P","NARAYAN, V","0.0526316"
"GIOT, L","NARAYAN, V","0.0526316"
"CAGNEY, G","NARAYAN, V","0.0526316"
"MANSFIELD, T","NARAYAN, V","0.0526316"
"JUDSON, R","NARAYAN, V","0.0526316"
"KNIGHT, J","NARAYAN, V","0.0526316"
"LOCKSHON, D","NARAYAN, V","0.0526316"
"UETZ, P","SRINIVASAN, M","0.0526316"
"GIOT, L","SRINIVASAN, M","0.0526316"
"CAGNEY, G","SRINIVASAN, M","0.0526316"
"MANSFIELD, T","SRINIVASAN, M","0.0526316"
"JUDSON, R","SRINIVASAN, M","0.0526316"
"KNIGHT, J","SRINIVASAN, M","0.0526316"
"LOCKSHON, D","SRINIVASAN, M","0.0526316"
"NARAYAN, V","SRINIVASAN, M","0.0526316"
"UETZ, P","POCHART, P","0.0526316"
"GIOT, L","POCHART, P","0.0526316"
"CAGNEY, G","POCHART, P","0.0526316"
"MANSFIELD, T","POCHART, P","0.0526316"
"JUDSON, R","POCHART, P","0.0526316"
"KNIGHT, J","POCHART, P","0.0526316"
"LOCKSHON, D","POCHART, P","0.0526316"
"NARAYAN, V","POCHART, P","0.0526316"
"SRINIVASAN, M","POCHART, P","0.0526316"
"UETZ, P","QURESHIEMILI, A","0.0526316"
